sample_id,feature,feature_scope,channel_set,onset_seconds,peak_change_seconds,signed_timing_error_seconds,absolute_timing_error_seconds,baseline_level,early_ictal_level,early_contrast,top10_overlap,top10_enrichment,channels_used
train_000211,rhythmicity,channel_local,line_clean,14.210188,16.5,2.2898119999999995,2.2898119999999995,0.7776064872741699,0.6774230003356934,-0.10018348693847656,,,155
train_000211,multiband_fast_activity,channel_local,all,14.210188,16.25,2.0398119999999995,2.0398119999999995,0.6467362642288208,0.635377049446106,-0.011359214782714844,4.0,0.421955943107605,163
train_000211,multiband_fast_activity,channel_local,line_clean,14.210188,16.25,2.0398119999999995,2.0398119999999995,0.6479196548461914,0.6389453411102295,-0.008974313735961914,,,155
train_000211,fast_suppression_joint,channel_local,all,14.210188,16.25,2.0398119999999995,2.0398119999999995,0.3675081133842468,0.7250487804412842,0.35754066705703735,2.0,0.18121957778930664,163
train_000211,fast_suppression_joint,channel_local,line_clean,14.210188,16.25,2.0398119999999995,2.0398119999999995,0.3700222074985504,0.7038854360580444,0.333863228559494,,,155
train_000211,physiology_composite,channel_local,all,14.210188,16.25,2.0398119999999995,2.0398119999999995,0.576266348361969,0.8212606310844421,0.24499428272247314,4.0,0.301568865776062,163
train_000211,physiology_composite,channel_local,line_clean,14.210188,16.25,2.0398119999999995,2.0398119999999995,0.5871455669403076,0.7476387023925781,0.1604931354522705,,,155
train_000211,recruitment_consensus,channel_propagation,all,14.210188,16.25,2.0398119999999995,2.0398119999999995,1.8609405755996704,3.443809986114502,1.5828694105148315,2.0,0.12416219711303711,163
train_000211,recruitment_persistence,channel_propagation,all,14.210188,14.625,0.4148119999999995,0.4148119999999995,1.0911526679992676,2.85528302192688,1.7641303539276123,0.0,0.34152400493621826,163
train_000211,recruitment_change_rate,channel_propagation,all,14.210188,14.375,0.16481199999999951,0.16481199999999951,1.274807333946228,2.304412841796875,1.029605507850647,1.0,0.22763586044311523,163
train_000211,early_recruitment_lead,channel_propagation,all,14.210188,15.125,0.9148119999999995,0.9148119999999995,9.193825721740723,14.614404678344727,5.420578956604004,0.0,3.170276641845703,163
train_000211,propagation_participation,channel_propagation,all,14.210188,14.5,0.2898119999999995,0.2898119999999995,0.0,3.5620718002319336,3.5620718002319336,0.0,4.038719177246094,163
