sample_id,feature,channel_set,onset_seconds,peak_change_seconds,signed_timing_error_seconds,absolute_timing_error_seconds,baseline_level,early_ictal_level,early_contrast,top10_overlap,top10_enrichment,channels_used
train_000128,line_length,all,39.771267,42.25,2.4787329999999983,2.4787329999999983,1.0472526550292969,0.6397843360900879,-0.407468318939209,1.0,-0.9258123338222504,124
train_000128,line_length,line_clean,39.771267,39.875,0.1037329999999983,0.1037329999999983,1.1009507179260254,0.6108238101005554,-0.49012690782546997,,,62
train_000128,rms_change,all,39.771267,39.0,-0.7712670000000017,0.7712670000000017,1.4280872344970703,1.560321569442749,0.1322343349456787,3.0,0.3983191251754761,124
train_000128,rms_change,line_clean,39.771267,42.625,2.8537329999999983,2.8537329999999983,1.4691754579544067,1.413827896118164,-0.055347561836242676,,,62
train_000128,teager_energy,all,39.771267,42.5,2.7287329999999983,2.7287329999999983,0.9868340492248535,0.2890850305557251,-0.6977490186691284,1.0,-0.07533365488052368,124
train_000128,teager_energy,line_clean,39.771267,40.625,0.8537329999999983,0.8537329999999983,0.8930599689483643,0.5818791389465332,-0.31118083000183105,,,62
train_000128,kurtosis,all,39.771267,42.75,2.9787329999999983,2.9787329999999983,1.2117066383361816,1.2289860248565674,0.017279386520385742,1.0,-0.11476731300354004,124
train_000128,kurtosis,line_clean,39.771267,42.0,2.2287329999999983,2.2287329999999983,1.368021845817566,1.1438007354736328,-0.2242211103439331,,,62
train_000128,beta_power,all,39.771267,39.875,0.1037329999999983,0.1037329999999983,1.0906014442443848,0.8205811977386475,-0.2700202465057373,2.0,0.4061753749847412,124
train_000128,beta_power,line_clean,39.771267,39.875,0.1037329999999983,0.1037329999999983,0.9565263986587524,0.8668514490127563,-0.0896749496459961,,,62
train_000128,low_gamma_power,all,39.771267,42.75,2.9787329999999983,2.9787329999999983,1.195462703704834,1.3428833484649658,0.14742064476013184,1.0,-0.8287128210067749,124
train_000128,low_gamma_power,line_clean,39.771267,42.75,2.9787329999999983,2.9787329999999983,1.0806853771209717,1.2208856344223022,0.14020025730133057,,,62
train_000128,high_gamma_power,all,39.771267,42.75,2.9787329999999983,2.9787329999999983,1.1805336475372314,1.4153430461883545,0.23480939865112305,4.0,0.7839670181274414,124
train_000128,high_gamma_power,line_clean,39.771267,42.75,2.9787329999999983,2.9787329999999983,1.169379711151123,1.5323131084442139,0.3629333972930908,,,62
train_000128,ripple_power,all,39.771267,39.5,-0.2712670000000017,0.2712670000000017,1.1699720621109009,1.100592851638794,-0.06937921047210693,3.0,0.4898247718811035,124
train_000128,ripple_power,line_clean,39.771267,39.625,-0.1462670000000017,0.1462670000000017,1.2378368377685547,1.0579334497451782,-0.17990338802337646,,,62
train_000128,fast_ripple_power,all,39.771267,42.75,2.9787329999999983,2.9787329999999983,1.1759238243103027,0.5662363767623901,-0.6096874475479126,0.0,-0.6759321689605713,124
train_000128,fast_ripple_power,line_clean,39.771267,42.75,2.9787329999999983,2.9787329999999983,1.0609962940216064,0.6963555216789246,-0.3646407723426819,,,62
train_000128,high_low_ratio,all,39.771267,42.0,2.2287329999999983,2.2287329999999983,1.2132530212402344,1.3949596881866455,0.18170666694641113,0.0,-0.025660395622253418,124
train_000128,high_low_ratio,line_clean,39.771267,42.625,2.8537329999999983,2.8537329999999983,1.1973657608032227,1.2965046167373657,0.09913885593414307,,,62
train_000128,low_frequency_suppression,all,39.771267,42.0,2.2287329999999983,2.2287329999999983,1.2407159805297852,1.6337556838989258,0.3930397033691406,1.0,-0.03085637092590332,124
train_000128,low_frequency_suppression,line_clean,39.771267,42.625,2.8537329999999983,2.8537329999999983,1.0617876052856445,1.4403388500213623,0.3785512447357178,,,62
train_000128,spectral_centroid,all,39.771267,39.0,-0.7712670000000017,0.7712670000000017,2.3078556060791016,1.7603269815444946,-0.5475286245346069,0.0,-0.5837900638580322,124
train_000128,spectral_centroid,line_clean,39.771267,42.625,2.8537329999999983,2.8537329999999983,2.383354425430298,2.0773673057556152,-0.3059871196746826,,,62
train_000128,spectral_entropy_change,all,39.771267,39.25,-0.5212670000000017,0.5212670000000017,1.5902644395828247,1.560999870300293,-0.02926456928253174,2.0,-0.34272778034210205,124
train_000128,spectral_entropy_change,line_clean,39.771267,40.25,0.4787329999999983,0.4787329999999983,1.5468101501464844,1.5189868211746216,-0.027823328971862793,,,62
train_000128,rhythmicity,all,39.771267,41.875,2.1037329999999983,2.1037329999999983,0.7774002552032471,0.8357508182525635,0.058350563049316406,3.0,0.12431526184082031,124
train_000128,rhythmicity,line_clean,39.771267,41.875,2.1037329999999983,2.1037329999999983,0.7243391275405884,0.7590834498405457,0.034744322299957275,,,62
train_000128,multiband_fast_activity,all,39.771267,42.75,2.9787329999999983,2.9787329999999983,0.8274839520454407,0.8248066306114197,-0.002677321434020996,2.0,0.18635821342468262,124
train_000128,multiband_fast_activity,line_clean,39.771267,42.75,2.9787329999999983,2.9787329999999983,0.76955246925354,0.9479939937591553,0.17844152450561523,,,62
train_000128,fast_suppression_joint,all,39.771267,39.0,-0.7712670000000017,0.7712670000000017,0.48232898116111755,0.7120495438575745,0.2297205626964569,0.0,-0.07013583183288574,124
train_000128,fast_suppression_joint,line_clean,39.771267,41.25,1.4787329999999983,1.4787329999999983,0.40820810198783875,0.7104413509368896,0.3022332489490509,,,62
train_000128,physiology_composite,all,39.771267,42.0,2.2287329999999983,2.2287329999999983,0.7575758695602417,0.8088321685791016,0.05125629901885986,0.0,-0.06958234310150146,124
train_000128,physiology_composite,line_clean,39.771267,42.625,2.8537329999999983,2.8537329999999983,0.7228860855102539,0.7949963212013245,0.07211023569107056,,,62
train_000211,line_length,all,14.210188,16.25,2.0398119999999995,2.0398119999999995,0.7698286175727844,0.3123476803302765,-0.45748093724250793,5.0,2.459414839744568,163
train_000211,line_length,line_clean,14.210188,16.25,2.0398119999999995,2.0398119999999995,0.7207245230674744,0.18923529982566833,-0.531489223241806,,,155
train_000211,rms_change,all,14.210188,17.0,2.7898119999999995,2.7898119999999995,1.4382145404815674,1.9805841445922852,0.5423696041107178,0.0,0.1307847499847412,163
train_000211,rms_change,line_clean,14.210188,17.0,2.7898119999999995,2.7898119999999995,1.3429652452468872,1.992790699005127,0.6498254537582397,,,155
train_000211,teager_energy,all,14.210188,16.5,2.2898119999999995,2.2898119999999995,0.7158029079437256,0.34957581758499146,-0.36622709035873413,3.0,0.37367936968803406,163
train_000211,teager_energy,line_clean,14.210188,16.5,2.2898119999999995,2.2898119999999995,0.6879288554191589,0.1352826952934265,-0.5526461601257324,,,155
train_000211,kurtosis,all,14.210188,13.625,-0.5851880000000005,0.5851880000000005,1.1523613929748535,1.695781946182251,0.5434205532073975,1.0,-0.33671271800994873,163
train_000211,kurtosis,line_clean,14.210188,13.625,-0.5851880000000005,0.5851880000000005,1.0814422369003296,1.7401156425476074,0.6586734056472778,,,155
train_000211,beta_power,all,14.210188,17.125,2.9148119999999995,2.9148119999999995,0.7762567400932312,0.29372739791870117,-0.48252934217453003,1.0,0.2015317678451538,163
train_000211,beta_power,line_clean,14.210188,17.125,2.9148119999999995,2.9148119999999995,0.7890951633453369,0.22808852791786194,-0.561006635427475,,,155
train_000211,low_gamma_power,all,14.210188,16.25,2.0398119999999995,2.0398119999999995,0.9048280715942383,0.6421703100204468,-0.2626577615737915,4.0,0.6347739696502686,163
train_000211,low_gamma_power,line_clean,14.210188,16.25,2.0398119999999995,2.0398119999999995,0.9239239692687988,0.673382580280304,-0.2505413889884949,,,155
train_000211,high_gamma_power,all,14.210188,14.375,0.16481199999999951,0.16481199999999951,1.0729148387908936,2.4396791458129883,1.3667643070220947,3.0,1.0416474342346191,163
train_000211,high_gamma_power,line_clean,14.210188,14.375,0.16481199999999951,0.16481199999999951,1.0743956565856934,2.456550359725952,1.3821547031402588,,,155
train_000211,ripple_power,all,14.210188,14.875,0.6648119999999995,0.6648119999999995,1.1518141031265259,1.8290657997131348,0.6772516965866089,2.0,-0.08735573291778564,163
train_000211,ripple_power,line_clean,14.210188,14.25,0.039811999999999514,0.039811999999999514,1.145917296409607,1.8658366203308105,0.7199193239212036,,,155
train_000211,fast_ripple_power,all,14.210188,16.625,2.4148119999999995,2.4148119999999995,1.190014123916626,2.137171983718872,0.9471578598022461,2.0,0.4026932716369629,163
train_000211,fast_ripple_power,line_clean,14.210188,16.625,2.4148119999999995,2.4148119999999995,1.2038915157318115,2.177603244781494,0.9737117290496826,,,155
train_000211,high_low_ratio,all,14.210188,15.375,1.1648119999999995,1.1648119999999995,0.6732059121131897,1.0937504768371582,0.4205445647239685,1.0,0.36283743381500244,163
train_000211,high_low_ratio,line_clean,14.210188,15.375,1.1648119999999995,1.1648119999999995,0.675281822681427,1.081042766571045,0.4057609438896179,,,155
train_000211,low_frequency_suppression,all,14.210188,14.375,0.16481199999999951,0.16481199999999951,0.7774397730827332,1.7027615308761597,0.9253217577934265,0.0,0.19072508811950684,163
train_000211,low_frequency_suppression,line_clean,14.210188,14.375,0.16481199999999951,0.16481199999999951,0.7878221273422241,1.650026559829712,0.8622044324874878,,,155
train_000211,spectral_centroid,all,14.210188,16.25,2.0398119999999995,2.0398119999999995,0.7777319550514221,1.1451627016067505,0.36743074655532837,0.0,0.17814922332763672,163
train_000211,spectral_centroid,line_clean,14.210188,16.25,2.0398119999999995,2.0398119999999995,0.7204921245574951,1.117729902267456,0.39723777770996094,,,155
train_000211,spectral_entropy_change,all,14.210188,14.5,0.2898119999999995,0.2898119999999995,1.263000249862671,1.463701844215393,0.20070159435272217,0.0,-0.025765657424926758,163
train_000211,spectral_entropy_change,line_clean,14.210188,13.875,-0.3351880000000005,0.3351880000000005,1.2691742181777954,1.4062715768814087,0.13709735870361328,,,155
train_000211,rhythmicity,all,14.210188,16.5,2.2898119999999995,2.2898119999999995,0.7699757814407349,0.6696982979774475,-0.10027748346328735,0.0,0.10027849674224854,163
train_000211,rhythmicity,line_clean,14.210188,16.5,2.2898119999999995,2.2898119999999995,0.7776064872741699,0.6774230003356934,-0.10018348693847656,,,155
train_000211,multiband_fast_activity,all,14.210188,16.25,2.0398119999999995,2.0398119999999995,0.6467362642288208,0.635377049446106,-0.011359214782714844,4.0,0.421955943107605,163
train_000211,multiband_fast_activity,line_clean,14.210188,16.25,2.0398119999999995,2.0398119999999995,0.6479196548461914,0.6389453411102295,-0.008974313735961914,,,155
train_000211,fast_suppression_joint,all,14.210188,16.25,2.0398119999999995,2.0398119999999995,0.3675081133842468,0.7250487804412842,0.35754066705703735,2.0,0.18121957778930664,163
train_000211,fast_suppression_joint,line_clean,14.210188,16.25,2.0398119999999995,2.0398119999999995,0.3700222074985504,0.7038854360580444,0.333863228559494,,,155
train_000211,physiology_composite,all,14.210188,16.25,2.0398119999999995,2.0398119999999995,0.576266348361969,0.8212606310844421,0.24499428272247314,4.0,0.301568865776062,163
train_000211,physiology_composite,line_clean,14.210188,16.25,2.0398119999999995,2.0398119999999995,0.5871455669403076,0.7476387023925781,0.1604931354522705,,,155
train_000274,line_length,all,17.873815,17.5,-0.37381500000000045,0.37381500000000045,0.24979913234710693,-0.1227211281657219,-0.3725202605128288,0.0,-0.28305405378341675,124
train_000274,line_length,line_clean,17.873815,17.5,-0.37381500000000045,0.37381500000000045,0.26342034339904785,-0.11911264061927795,-0.3825329840183258,,,66
train_000274,rms_change,all,17.873815,17.375,-0.49881500000000045,0.49881500000000045,1.3891117572784424,1.1934740543365479,-0.19563770294189453,0.0,0.0021758079528808594,124
train_000274,rms_change,line_clean,17.873815,17.375,-0.49881500000000045,0.49881500000000045,1.3505325317382812,1.256470799446106,-0.09406173229217529,,,66
train_000274,teager_energy,all,17.873815,17.375,-0.49881500000000045,0.49881500000000045,0.8013529777526855,0.48859894275665283,-0.3127540349960327,0.0,-0.38317522406578064,124
train_000274,teager_energy,line_clean,17.873815,17.375,-0.49881500000000045,0.49881500000000045,0.8062863349914551,0.5267201662063599,-0.2795661687850952,,,66
train_000274,kurtosis,all,17.873815,19.125,1.2511849999999995,1.2511849999999995,1.221880555152893,1.4332236051559448,0.21134305000305176,0.0,-1.171964406967163,124
train_000274,kurtosis,line_clean,17.873815,20.25,2.3761849999999995,2.3761849999999995,1.1994291543960571,1.0030286312103271,-0.19640052318572998,,,66
train_000274,beta_power,all,17.873815,17.25,-0.6238150000000005,0.6238150000000005,1.1559836864471436,0.9368008971214294,-0.2191827893257141,0.0,-0.20580363273620605,124
train_000274,beta_power,line_clean,17.873815,17.25,-0.6238150000000005,0.6238150000000005,0.9367742538452148,0.8263325691223145,-0.11044168472290039,,,66
train_000274,low_gamma_power,all,17.873815,19.25,1.3761849999999995,1.3761849999999995,0.5638324022293091,0.30801546573638916,-0.2558169364929199,0.0,-0.12710332870483398,124
train_000274,low_gamma_power,line_clean,17.873815,19.25,1.3761849999999995,1.3761849999999995,0.6263620257377625,-0.19520971179008484,-0.8215717375278473,,,66
train_000274,high_gamma_power,all,17.873815,19.75,1.8761849999999995,1.8761849999999995,0.15798433125019073,-0.47109976410865784,-0.6290840953588486,2.0,0.04063856601715088,124
train_000274,high_gamma_power,line_clean,17.873815,18.375,0.5011849999999995,0.5011849999999995,0.1453467458486557,-0.49948108196258545,-0.6448278278112411,,,66
train_000274,ripple_power,all,17.873815,19.5,1.6261849999999995,1.6261849999999995,0.0842035561800003,-0.04806246981024742,-0.13226602599024773,0.0,-0.08757150173187256,124
train_000274,ripple_power,line_clean,17.873815,18.375,0.5011849999999995,0.5011849999999995,0.08598797023296356,-0.1381085366010666,-0.22409650683403015,,,66
train_000274,fast_ripple_power,all,17.873815,20.0,2.1261849999999995,2.1261849999999995,0.22605553269386292,-0.1488092690706253,-0.3748648017644882,1.0,-0.26390594244003296,124
train_000274,fast_ripple_power,line_clean,17.873815,17.375,-0.49881500000000045,0.49881500000000045,0.13276490569114685,-0.15418782830238342,-0.2869527339935303,,,66
train_000274,high_low_ratio,all,17.873815,20.25,2.3761849999999995,2.3761849999999995,1.112696886062622,0.8306238651275635,-0.2820730209350586,3.0,-0.38768303394317627,124
train_000274,high_low_ratio,line_clean,17.873815,19.125,1.2511849999999995,1.2511849999999995,1.10835862159729,0.6946645379066467,-0.4136940836906433,,,66
train_000274,low_frequency_suppression,all,17.873815,20.25,2.3761849999999995,2.3761849999999995,1.0793468952178955,1.0887140035629272,0.009367108345031738,1.0,-0.23674750328063965,124
train_000274,low_frequency_suppression,line_clean,17.873815,20.25,2.3761849999999995,2.3761849999999995,0.9995432496070862,1.116285800933838,0.11674255132675171,,,66
train_000274,spectral_centroid,all,17.873815,20.25,2.3761849999999995,2.3761849999999995,2.0434303283691406,1.2446527481079102,-0.7987775802612305,0.0,-0.9648616313934326,124
train_000274,spectral_centroid,line_clean,17.873815,17.75,-0.12381500000000045,0.12381500000000045,1.7071619033813477,1.386349081993103,-0.32081282138824463,,,66
train_000274,spectral_entropy_change,all,17.873815,19.25,1.3761849999999995,1.3761849999999995,1.447914958000183,1.264143943786621,-0.183771014213562,1.0,-0.4326742887496948,124
train_000274,spectral_entropy_change,line_clean,17.873815,19.125,1.2511849999999995,1.2511849999999995,1.3682429790496826,1.1473701000213623,-0.2208728790283203,,,66
train_000274,rhythmicity,all,17.873815,19.25,1.3761849999999995,1.3761849999999995,0.6663179397583008,0.6740754842758179,0.00775754451751709,1.0,0.07664757966995239,124
train_000274,rhythmicity,line_clean,17.873815,19.25,1.3761849999999995,1.3761849999999995,0.6686269044876099,0.7605825066566467,0.09195560216903687,,,66
train_000274,multiband_fast_activity,all,17.873815,19.375,1.5011849999999995,1.5011849999999995,0.3032897114753723,0.1429005265235901,-0.16038918495178223,1.0,0.10190337896347046,124
train_000274,multiband_fast_activity,line_clean,17.873815,17.5,-0.37381500000000045,0.37381500000000045,0.3187090754508972,-0.1959356665611267,-0.5146447420120239,,,66
train_000274,fast_suppression_joint,all,17.873815,19.75,1.8761849999999995,1.8761849999999995,0.27357763051986694,0.0,-0.27357763051986694,1.0,-0.045914724469184875,124
train_000274,fast_suppression_joint,line_clean,17.873815,20.25,2.3761849999999995,2.3761849999999995,0.1039329543709755,0.0,-0.1039329543709755,,,66
train_000274,physiology_composite,all,17.873815,20.25,2.3761849999999995,2.3761849999999995,0.705828845500946,0.5059807300567627,-0.19984811544418335,1.0,-0.260128915309906,124
train_000274,physiology_composite,line_clean,17.873815,19.125,1.2511849999999995,1.2511849999999995,0.66861891746521,0.3689034879207611,-0.29971542954444885,,,66
train_000430,line_length,all,32.403688,33.375,0.9713119999999975,0.9713119999999975,0.22979649901390076,-0.14973697066307068,-0.37953346967697144,2.0,-0.3645520769059658,124
train_000430,line_length,line_clean,32.403688,32.0,-0.4036880000000025,0.4036880000000025,0.18851490318775177,-0.16452203691005707,-0.35303694009780884,,,64
train_000430,rms_change,all,32.403688,31.875,-0.5286880000000025,0.5286880000000025,1.3630186319351196,1.2208364009857178,-0.14218223094940186,0.0,-0.1424018144607544,124
train_000430,rms_change,line_clean,32.403688,31.875,-0.5286880000000025,0.5286880000000025,1.3722962141036987,1.2611526250839233,-0.11114358901977539,,,64
train_000430,teager_energy,all,32.403688,31.875,-0.5286880000000025,0.5286880000000025,1.0622100830078125,0.5843392014503479,-0.4778708815574646,0.0,-0.44461941719055176,124
train_000430,teager_energy,line_clean,32.403688,31.875,-0.5286880000000025,0.5286880000000025,0.6964851021766663,0.48732101917266846,-0.2091640830039978,,,64
train_000430,kurtosis,all,32.403688,31.625,-0.7786880000000025,0.7786880000000025,1.3237792253494263,1.3556718826293945,0.03189265727996826,1.0,0.013758063316345215,124
train_000430,kurtosis,line_clean,32.403688,31.625,-0.7786880000000025,0.7786880000000025,1.2878074645996094,1.0707780122756958,-0.21702945232391357,,,64
train_000430,beta_power,all,32.403688,31.75,-0.6536880000000025,0.6536880000000025,1.1413699388504028,1.0275604724884033,-0.11380946636199951,0.0,0.10860335826873779,124
train_000430,beta_power,line_clean,32.403688,33.125,0.7213119999999975,0.7213119999999975,0.8987077474594116,0.8556287288665771,-0.04307901859283447,,,64
train_000430,low_gamma_power,all,32.403688,33.875,1.4713119999999975,1.4713119999999975,0.502947986125946,0.2658984959125519,-0.23704949021339417,0.0,0.021415412425994873,124
train_000430,low_gamma_power,line_clean,32.403688,34.75,2.3463119999999975,2.3463119999999975,0.5703785419464111,-0.08486714959144592,-0.6552456915378571,,,64
train_000430,high_gamma_power,all,32.403688,32.875,0.4713119999999975,0.4713119999999975,0.09236127883195877,-0.42027080059051514,-0.5126320794224739,2.0,0.096659692004323,124
train_000430,high_gamma_power,line_clean,32.403688,31.5,-0.9036880000000025,0.9036880000000025,0.03550753742456436,-0.4885210394859314,-0.5240285769104958,,,64
train_000430,ripple_power,all,32.403688,34.0,1.5963119999999975,1.5963119999999975,0.110924132168293,-0.08597110211849213,-0.19689523428678513,0.0,-0.08495795726776123,124
train_000430,ripple_power,line_clean,32.403688,34.0,1.5963119999999975,1.5963119999999975,0.13717490434646606,-0.07952909171581268,-0.21670399606227875,,,64
train_000430,fast_ripple_power,all,32.403688,31.875,-0.5286880000000025,0.5286880000000025,0.21825054287910461,-0.16269485652446747,-0.3809453994035721,0.0,-0.0673180092126131,124
train_000430,fast_ripple_power,line_clean,32.403688,31.875,-0.5286880000000025,0.5286880000000025,0.09359767287969589,-0.18997572362422943,-0.2835733965039253,,,64
train_000430,high_low_ratio,all,32.403688,32.25,-0.1536880000000025,0.1536880000000025,1.1117603778839111,0.8872747421264648,-0.2244856357574463,3.0,-0.17974066734313965,124
train_000430,high_low_ratio,line_clean,32.403688,33.625,1.2213119999999975,1.2213119999999975,1.0851237773895264,0.6789571046829224,-0.406166672706604,,,64
train_000430,low_frequency_suppression,all,32.403688,32.25,-0.1536880000000025,0.1536880000000025,1.088120460510254,1.0519421100616455,-0.0361783504486084,2.0,-0.18618977069854736,124
train_000430,low_frequency_suppression,line_clean,32.403688,32.25,-0.1536880000000025,0.1536880000000025,0.9353079795837402,1.140886664390564,0.20557868480682373,,,64
train_000430,spectral_centroid,all,32.403688,32.25,-0.1536880000000025,0.1536880000000025,2.0369510650634766,1.2410447597503662,-0.7959063053131104,0.0,-0.6927328109741211,124
train_000430,spectral_centroid,line_clean,32.403688,32.25,-0.1536880000000025,0.1536880000000025,1.819157361984253,1.043906569480896,-0.7752507925033569,,,64
train_000430,spectral_entropy_change,all,32.403688,33.75,1.3463119999999975,1.3463119999999975,1.519561529159546,1.4035547971725464,-0.11600673198699951,1.0,-0.6298342943191528,124
train_000430,spectral_entropy_change,line_clean,32.403688,33.625,1.2213119999999975,1.2213119999999975,1.3560987710952759,1.3532153367996216,-0.002883434295654297,,,64
train_000430,rhythmicity,all,32.403688,35.25,2.8463119999999975,2.8463119999999975,0.6750072836875916,0.7220216989517212,0.04701441526412964,0.0,0.06811964511871338,124
train_000430,rhythmicity,line_clean,32.403688,35.25,2.8463119999999975,2.8463119999999975,0.6773261427879333,0.7821604013442993,0.10483425855636597,,,64
train_000430,multiband_fast_activity,all,32.403688,33.875,1.4713119999999975,1.4713119999999975,0.2829872965812683,0.007015657611191273,-0.27597163897007704,2.0,0.24611830711364746,124
train_000430,multiband_fast_activity,line_clean,32.403688,34.75,2.3463119999999975,2.3463119999999975,0.32605791091918945,-0.2083311676979065,-0.534389078617096,,,64
train_000430,fast_suppression_joint,all,32.403688,34.75,2.3463119999999975,2.3463119999999975,0.15334782004356384,0.0,-0.15334782004356384,3.0,0.3538212478160858,124
train_000430,fast_suppression_joint,line_clean,32.403688,34.25,1.8463119999999975,1.8463119999999975,0.08439388871192932,0.0,-0.08439388871192932,,,64
train_000430,physiology_composite,all,32.403688,32.125,-0.2786880000000025,0.2786880000000025,0.6960362195968628,0.4992981553077698,-0.19673806428909302,2.0,-0.13170713186264038,124
train_000430,physiology_composite,line_clean,32.403688,33.625,1.2213119999999975,1.2213119999999975,0.6566874980926514,0.35875216126441956,-0.2979353368282318,,,64
